,photo_url,age,act_id,name,real_name,religion,agency,spouse,children,debut_year,gender,state
239,//upload.wikimedia.org/wikipedia/commons/thumb/9/9f/181230_%EC%8B%A0%EC%9D%80%EC%88%98.jpg/250px-181230_%EC%8B%A0%EC%9D%80%EC%88%98.jpg,18,240,신은수,0,0,1,0,0,2016,0,0
240,//upload.wikimedia.org/wikipedia/commons/thumb/0/01/190521_%EC%8B%A0%ED%98%9C%EC%84%A0.jpg/220px-190521_%EC%8B%A0%ED%98%9C%EC%84%A0.jpg,31,241,신혜선,0,1,1,0,0,2013,0,0
241,//upload.wikimedia.org/wikipedia/commons/thumb/6/6a/200108_%EC%8B%AC%EC%9D%80%EA%B2%BD.jpg/250px-200108_%EC%8B%AC%EC%9D%80%EA%B2%BD.jpg,26,242,심은경,0,0,1,0,0,2004,0,0
242,//upload.wikimedia.org/wikipedia/commons/thumb/7/77/Shim_Eun_Jin_from_acrofan.jpg/250px-Shim_Eun_Jin_from_acrofan.jpg,39,243,심은진,0,1,1,0,0,1998,0,0
243,//upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Sim_I-yeong_from_acrofan.jpg/250px-Sim_I-yeong_from_acrofan.jpg,40,244,심이영,1,1,1,1,1,2000,0,0
244,//upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Ahn_Sun-Young.jpg/250px-Ahn_Sun-Young.jpg,44,245,안선영,0,1,0,1,1,1994,0,0
245,//upload.wikimedia.org/wikipedia/commons/thumb/d/df/Ahn_Hye-Kyung.jpg/250px-Ahn_Hye-Kyung.jpg,41,246,안혜경,0,0,1,0,0,2001,0,0
246,//upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Yang_Jung-Ah.jpg/250px-Yang_Jung-Ah.jpg,49,247,양정아,0,1,1,1,1,1992,0,0
247,//upload.wikimedia.org/wikipedia/commons/thumb/9/99/131123_%EC%97%84%EC%A0%95%ED%99%94.jpg/250px-131123_%EC%97%84%EC%A0%95%ED%99%94.jpg,49,248,엄정화,0,1,1,0,0,1993,0,0
248,//upload.wikimedia.org/wikipedia/commons/thumb/e/e7/190510_%EC%97%84%ED%98%84%EA%B2%BD.jpg/250px-190510_%EC%97%84%ED%98%84%EA%B2%BD.jpg,34,249,엄현경,0,1,1,0,0,2005,0,0
249,//upload.wikimedia.org/wikipedia/commons/thumb/b/bd/181122_%EC%97%BC%EC%A0%95%EC%95%84.png/250px-181122_%EC%97%BC%EC%A0%95%EC%95%84.png,48,250,염정아,0,1,1,1,1,1991,0,0
250,//upload.wikimedia.org/wikipedia/commons/thumb/2/2f/181011_%EC%98%88%EC%88%98%EC%A0%95.jpg/250px-181011_%EC%98%88%EC%88%98%EC%A0%95.jpg,65,251,예수정,0,0,1,0,1,1973,0,0
251,//upload.wikimedia.org/wikipedia/commons/thumb/4/42/190708_%EC%98%88%EC%A7%80%EC%9B%90.jpg/250px-190708_%EC%98%88%EC%A7%80%EC%9B%90.jpg,47,252,예지원,1,1,1,0,0,1996,0,0
252,//upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Oh_Seung-hyeon_from_acrofan.jpg/250px-Oh_Seung-hyeon_from_acrofan.jpg,42,253,오승현,1,1,1,0,0,2000,0,0
253,//upload.wikimedia.org/wikipedia/commons/thumb/d/d4/170821_%EC%98%A4%EC%97%B0%EC%84%9C_09.jpg/250px-170821_%EC%98%A4%EC%97%B0%EC%84%9C_09.jpg,33,254,오연서,1,0,1,0,0,2002,0,0
254,//upload.wikimedia.org/wikipedia/commons/thumb/5/50/Oh_Young-Sil_from_acrofan.jpg/110px-Oh_Young-Sil_from_acrofan.jpg,55,255,오영실,0,1,1,1,1,1987,0,0
255,//upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Oh_Yoon-ah%2C_2011_%28cropped%29.jpg/220px-Oh_Yoon-ah%2C_2011_%28cropped%29.jpg,40,256,오윤아,0,0,1,1,1,2000,0,0
256,//upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Wang_Bit-na_in_Feb_2019.png/250px-Wang_Bit-na_in_Feb_2019.png,39,257,왕빛나,0,1,1,1,1,2001,0,0
257,//upload.wikimedia.org/wikipedia/commons/thumb/d/d7/190920_%EC%9B%90%EC%A7%84%EC%95%84.jpg/250px-190920_%EC%9B%90%EC%A7%84%EC%95%84.jpg,29,258,원진아,0,0,1,0,0,2015,0,0
258,//upload.wikimedia.org/wikipedia/ko/thumb/4/4e/YOU.JIIN.20060329.jpg/250px-YOU.JIIN.20060329.jpg,64,259,유지인,1,0,1,1,1,1973,0,0
259,//upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Yoo_Ho-Rin.jpg/250px-Yoo_Ho-Rin.jpg,36,260,유호린,1,0,1,0,0,2006,0,0
260,//upload.wikimedia.org/wikipedia/commons/thumb/1/13/Yoon_So-yi_in_May_2019.png/250px-Yoon_So-yi_in_May_2019.png,35,261,윤소이,1,1,1,1,0,2001,0,0
261,//upload.wikimedia.org/wikipedia/commons/thumb/9/92/Yoon_Ah-jeong_from_acrofan.jpg/220px-Yoon_Ah-jeong_from_acrofan.jpg,36,262,윤아정,0,0,1,0,0,2008,0,0
262,//upload.wikimedia.org/wikipedia/commons/d/df/Yoon_Yeo-jeong_at_the_2016_Women_In_Film_Korea_Festival_and_Kim_Taer-ri_at_the_2016_Women_In_Film_Korea_Festival.jpg,73,263,윤여정,0,0,1,0,1,1966,0,0
263,//upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Yoon_Eun-Hye_%282%29.jpg/250px-Yoon_Eun-Hye_%282%29.jpg,36,264,윤은혜,0,1,1,0,0,1999,0,0
264,//upload.wikimedia.org/wikipedia/commons/thumb/7/73/Yoon_Ju-hee_from_acrofan.jpg/250px-Yoon_Ju-hee_from_acrofan.jpg,35,265,윤주희,0,0,1,0,0,2004,0,0
265,//upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Yoon_Ji-Min.jpg/250px-Yoon_Ji-Min.jpg,43,266,윤지민,1,0,1,1,1,2006,0,0
266,//upload.wikimedia.org/wikipedia/commons/thumb/4/40/Yoon_Jin-seo_at_the_Sunday_Punch_premiere_106.jpg/250px-Yoon_Jin-seo_at_the_Sunday_Punch_premiere_106.jpg,37,267,윤진서,1,0,0,0,0,2001,0,0
267,//upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Lee_Na-young_in_Jan_2019.png/250px-Lee_Na-young_in_Jan_2019.png,41,268,이나영,0,0,1,1,1,1998,0,0
268,//upload.wikimedia.org/wikipedia/commons/thumb/5/51/190214_%EC%9D%B4%EB%AF%B8%EC%88%99.jpg/250px-190214_%EC%9D%B4%EB%AF%B8%EC%88%99.jpg,61,269,이미숙,0,1,1,1,1,1978,0,0
269,//upload.wikimedia.org/wikipedia/commons/thumb/7/74/Lee_Bo-Hee.jpg/250px-Lee_Bo-Hee.jpg,61,270,이보희,1,0,1,0,0,1978,0,0
270,//upload.wikimedia.org/wikipedia/commons/thumb/f/f2/Lee_Sung-kyung_at_32nd_Golden_Disc_Awards%2C_10_January_2018.jpg/250px-Lee_Sung-kyung_at_32nd_Golden_Disc_Awards%2C_10_January_2018.jpg,30,271,이성경,0,1,1,0,0,2008,0,0
271,//upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Lee_Seung-yeon_in_Dec_2018.jpg/300px-Lee_Seung-yeon_in_Dec_2018.jpg,52,272,이승연,0,1,1,1,1,1992,0,0
272,//upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Lee_Yeon-Doo_from_acrofan.jpg/250px-Lee_Yeon-Doo_from_acrofan.jpg,36,273,이연두,1,1,1,0,0,2006,0,0
273,//upload.wikimedia.org/wikipedia/commons/thumb/b/b8/191212_%EC%9D%B4%EC%97%B4%EC%9D%8C_%281%29.jpg/250px-191212_%EC%9D%B4%EC%97%B4%EC%9D%8C_%281%29.jpg,24,274,이열음,1,0,1,0,0,2013,0,0
274,//upload.wikimedia.org/wikipedia/commons/thumb/8/85/Lee_Young-ae_in_2017.jpg/250px-Lee_Young-ae_in_2017.jpg,49,275,이영애,0,0,1,1,1,1990,0,0
275,//upload.wikimedia.org/wikipedia/commons/thumb/7/7f/170712_%EC%9D%B4%EC%98%81%EC%9C%A0.jpg/250px-170712_%EC%9D%B4%EC%98%81%EC%9C%A0.jpg,22,276,이영유,1,0,0,0,0,2003,0,0
276,//upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Lee_Yo-won_in_2018.jpg/220px-Lee_Yo-won_in_2018.jpg,40,277,이요원,0,1,1,1,0,1998,0,0
277,//upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Lee_Yoo-ri_at_Aug_2018.png/250px-Lee_Yoo-ri_at_Aug_2018.png,40,278,이유리,0,1,1,1,0,2001,0,0
278,//upload.wikimedia.org/wikipedia/commons/thumb/f/fb/170322_%EC%9D%B4%EC%9C%A0%EC%98%81_%282%29.jpg/250px-170322_%EC%9D%B4%EC%9C%A0%EC%98%81_%282%29.jpg,30,279,이유영,0,0,1,0,0,2014,0,0
279,//upload.wikimedia.org/wikipedia/commons/6/6d/Lee_Yoon-Mi_from_acrofan.jpg,39,280,이윤미,0,1,0,1,1,2002,0,0
280,//upload.wikimedia.org/wikipedia/commons/thumb/8/88/180212_%EC%9D%B4%EC%9C%A4%EC%A7%80.png/250px-180212_%EC%9D%B4%EC%9C%A4%EC%A7%80.png,36,281,이윤지,0,0,1,1,1,2003,0,0
281,//upload.wikimedia.org/wikipedia/commons/thumb/9/92/Lee_in_hye_in_fanmeeting.jpg/251px-Lee_in_hye_in_fanmeeting.jpg,39,282,이인혜,0,1,1,0,0,1991,0,0
282,//upload.wikimedia.org/wikipedia/commons/thumb/b/be/Lee_Il-hwa_in_2017.jpg/250px-Lee_Il-hwa_in_2017.jpg,49,283,이일화,0,1,1,0,1,1991,0,0
283,//upload.wikimedia.org/wikipedia/commons/thumb/9/91/%EC%9D%B4%EC%A3%BC%EB%B9%88_%ED%8C%9D%ED%80%B4%EC%A6%88_03.png/250px-%EC%9D%B4%EC%A3%BC%EB%B9%88_%ED%8C%9D%ED%80%B4%EC%A6%88_03.png,31,284,이주빈,0,0,1,0,0,2010,0,0
284,//upload.wikimedia.org/wikipedia/commons/thumb/9/93/%EC%9D%B4%EC%A7%80%EC%95%84.jpg/250px-%EC%9D%B4%EC%A7%80%EC%95%84.jpg,42,285,이지아,1,0,1,0,0,2007,0,0
285,//upload.wikimedia.org/wikipedia/commons/thumb/9/94/191025_%EC%9D%B4%EC%B2%AD%EC%95%84.jpg/250px-191025_%EC%9D%B4%EC%B2%AD%EC%95%84.jpg,36,286,이청아,0,0,1,0,0,2002,0,0
286,//upload.wikimedia.org/wikipedia/commons/thumb/7/75/181122_%EC%9D%B4%ED%83%9C%EB%9E%80.png/250px-181122_%EC%9D%B4%ED%83%9C%EB%9E%80.png,45,287,이태란,0,0,1,1,0,1997,0,0
287,//upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Lee_Tae-im_at_the_press_conference_for_Please_Marry_Me_012.jpg/220px-Lee_Tae-im_at_the_press_conference_for_Please_Marry_Me_012.jpg,34,288,이태임,1,0,0,1,0,2007,0,0
288,//upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Lee_Hana_at_Voice_3_press_conference.png/250px-Lee_Hana_at_Voice_3_press_conference.png,38,289,이하나,0,0,1,0,0,2006,0,0
289,//upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Lee_Ha-nui_in_Feb_2019.png/250px-Lee_Ha-nui_in_Feb_2019.png,37,290,이하늬,0,1,1,0,0,2006,0,0
290,//upload.wikimedia.org/wikipedia/commons/thumb/4/49/Shopaholic_Louis_Im_semi.jpg/250px-Shopaholic_Louis_Im_semi.jpg,33,291,임세미,0,0,1,0,0,2004,0,0
291,//upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Lim_Soo-hyang_at_Oct_2018.png/250px-Lim_Soo-hyang_at_Oct_2018.png,30,292,임수향,0,1,1,0,0,2009,0,0
292,//upload.wikimedia.org/wikipedia/commons/d/dc/190302_KBS2_%27%ED%95%B4%ED%94%BC%ED%88%AC%EA%B2%8C%EB%8D%944%27_%EC%B6%9C%EA%B7%BC%EA%B8%B8_%EC%9E%84%EC%98%88%EC%A7%84_%281%29.jpg,60,293,임예진,1,0,0,1,0,1974,0,0
293,//upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Lim_Eun-kyung%2C_2015_%28cropped%29.jpg/250px-Lim_Eun-kyung%2C_2015_%28cropped%29.jpg,37,294,임은경,0,0,0,0,0,1999,0,0
294,//upload.wikimedia.org/wikipedia/commons/thumb/8/85/Lim_Jung-Eun.jpg/250px-Lim_Jung-Eun.jpg,39,295,임정은,0,0,1,0,1,2002,0,0
295,//upload.wikimedia.org/wikipedia/commons/6/67/Lim_Ju-eun_at_%22Uncontrollably_Fond%22_press_conference%2C_4_July_2016.jpg,32,296,임주은,0,0,1,0,0,2005,0,0
296,//upload.wikimedia.org/wikipedia/commons/thumb/1/16/190805_%EC%9E%84%EC%A7%80%EC%97%B0.jpg/250px-190805_%EC%9E%84%EC%A7%80%EC%97%B0.jpg,30,297,임지연,0,0,1,0,0,2014,0,0
297,//upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Lim_Hwa-yeong_in_2019.jpg/250px-Lim_Hwa-yeong_in_2019.jpg,36,298,임화영,0,0,1,0,0,2009,0,0
298,//upload.wikimedia.org/wikipedia/commons/9/97/Jang_Na-ra_in_July_2017.jpg,39,299,장나라,0,1,1,0,0,2001,0,0
299,//upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Jang_Mi-Hee.jpg/250px-Jang_Mi-Hee.jpg,62,300,장미희,1,0,0,0,0,1976,0,0
300,//upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Jang_Shin-Young_from_acrofan.jpg/220px-Jang_Shin-Young_from_acrofan.jpg,36,301,장신영,1,0,1,1,1,2001,0,0
301,//upload.wikimedia.org/wikipedia/commons/thumb/1/13/190326_%EC%9E%A5%ED%9D%AC%EB%A0%B9.jpg/250px-190326_%EC%9E%A5%ED%9D%AC%EB%A0%B9.jpg,26,302,장희령,0,0,1,0,0,2014,0,0
302,//upload.wikimedia.org/wikipedia/commons/thumb/b/b6/%EC%A0%84%EC%97%AC%EB%B9%88.png/250px-%EC%A0%84%EC%97%AC%EB%B9%88.png,31,303,전여빈,0,0,1,0,0,2015,0,0
303,//upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Jeon_Ik-Ryung.jpg/250px-Jeon_Ik-Ryung.jpg,39,304,전익령,0,0,0,0,1,2001,0,0
304,//upload.wikimedia.org/wikipedia/commons/thumb/7/75/Jeon_In-hwa_at_the_2010_KBS_Drama_Acting_Awards_699.jpg/250px-Jeon_In-hwa_at_the_2010_KBS_Drama_Acting_Awards_699.jpg,55,305,전인화,0,1,0,1,1,1985,0,0
305,//upload.wikimedia.org/wikipedia/commons/thumb/6/69/190501_%EC%A0%84%EC%A2%85%EC%84%9C.jpg/250px-190501_%EC%A0%84%EC%A2%85%EC%84%9C.jpg,26,306,전종서,0,0,1,0,0,2018,0,0
306,//upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Jung_Ga-Eun.jpg/220px-Jung_Ga-Eun.jpg,42,307,정가은,1,1,1,0,0,1997,0,0
307,//upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Jung_So_Min_%27Daddy_You%2C_Daughter_Me%27_Press_Conference.png/250px-Jung_So_Min_%27Daddy_You%2C_Daughter_Me%27_Press_Conference.png,31,308,정소민,1,0,1,0,0,2010,0,0
308,//upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Jung_Eun-Chae_at_the_Blue_Dragon_Film_Awards_%282013%29.jpg/220px-Jung_Eun-Chae_at_the_Blue_Dragon_Film_Awards_%282013%29.jpg,33,309,정은채,1,0,1,0,0,2010,0,0
309,//upload.wikimedia.org/wikipedia/commons/thumb/0/0d/191113_%EC%A0%95%EC%9D%B8%EC%84%A0.png/250px-191113_%EC%A0%95%EC%9D%B8%EC%84%A0.png,29,310,정인선,0,0,1,0,0,1995,0,0
310,//upload.wikimedia.org/wikipedia/commons/thumb/f/f5/200129_%EC%A1%B0%EB%B3%B4%EC%95%84_%282%29.jpg/250px-200129_%EC%A1%B0%EB%B3%B4%EC%95%84_%282%29.jpg,29,311,조보아,1,1,1,0,0,2011,0,0
311,//upload.wikimedia.org/wikipedia/commons/thumb/9/92/Cho_Yeo-jung_in_Dec_2019_%28Revised%29.png/250px-Cho_Yeo-jung_in_Dec_2019_%28Revised%29.png,39,312,조여정,0,0,1,0,0,1997,0,0
312,//upload.wikimedia.org/wikipedia/commons/thumb/3/3e/181018_%EC%A1%B0%EC%9A%B0%EB%A6%AC.png/250px-181018_%EC%A1%B0%EC%9A%B0%EB%A6%AC.png,28,313,조우리,0,0,1,0,0,2011,0,0
313,//upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Joo_Da-young_from_acrofan.jpg/250px-Joo_Da-young_from_acrofan.jpg,25,314,주다영,1,1,1,0,0,1997,0,0
314,//upload.wikimedia.org/wikipedia/commons/thumb/9/91/200129_%EC%A7%84%EC%84%9C%EC%97%B0.jpg/250px-200129_%EC%A7%84%EC%84%9C%EC%97%B0.jpg,37,315,진서연,1,0,1,1,0,2007,0,0
315,//upload.wikimedia.org/wikipedia/commons/thumb/c/c9/191212_%EC%A7%84%EC%84%B8%EC%97%B0_%282%29.jpg/250px-191212_%EC%A7%84%EC%84%B8%EC%97%B0_%282%29.jpg,26,316,진세연,1,0,1,0,0,2010,0,0
316,//upload.wikimedia.org/wikipedia/commons/f/f6/Jin_Ye-Sol_from_acrofan.jpg,35,317,진예솔,0,1,1,0,0,2009,0,0
317,//upload.wikimedia.org/wikipedia/commons/thumb/1/12/191017_%EC%B0%A8%EC%98%88%EB%A0%A8.jpg/250px-191017_%EC%B0%A8%EC%98%88%EB%A0%A8.jpg,35,318,차예련,1,0,1,1,1,2005,0,0
318,//upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Chae_Si-Ra.jpg/250px-Chae_Si-Ra.jpg,52,319,채시라,0,1,1,1,1,1982,0,0
319,//upload.wikimedia.org/wikipedia/commons/f/fb/Chae_Young-in_%28%EC%B1%84%EC%98%81%EC%9D%B8%29_from_acrofan.jpg,38,320,채영인,1,1,0,0,0,2000,0,0
320,//upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Chae_Jung_An.jpg/250px-Chae_Jung_An.jpg,43,321,채정안,1,1,1,0,0,1996,0,0
321,//upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chun_Woo-Hee-9494.jpg/250px-Chun_Woo-Hee-9494.jpg,33,322,천우희,0,0,1,0,0,2004,0,0
322,//upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Choi_Song-hyun_from_acrofan.jpg/250px-Choi_Song-hyun_from_acrofan.jpg,38,323,최송현,0,1,0,1,0,2005,0,0
323,//upload.wikimedia.org/wikipedia/commons/thumb/2/25/191231_%EC%B5%9C%EC%9C%A4%EC%86%8C.jpg/250px-191231_%EC%B5%9C%EC%9C%A4%EC%86%8C.jpg,35,324,최윤소,0,1,1,0,0,2003,0,0
324,//upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Choi_Ja-Hye.jpg/250px-Choi_Ja-Hye.jpg,38,325,최자혜,0,0,1,1,1,2001,0,0
325,//upload.wikimedia.org/wikipedia/commons/thumb/e/e4/Choi_Jung-Yoon.jpg/250px-Choi_Jung-Yoon.jpg,43,326,최정윤,0,1,1,1,1,1996,0,0
326,//upload.wikimedia.org/wikipedia/commons/thumb/c/c9/Choi_Ji-yeon_1_%28cropped%29.JPG/250px-Choi_Ji-yeon_1_%28cropped%29.JPG,45,327,최지연,0,1,1,0,0,1999,0,0
327,//upload.wikimedia.org/wikipedia/commons/thumb/8/8c/%28Marie_Claire_Korea%29_Choi_Hee-seo.jpg/250px-%28Marie_Claire_Korea%29_Choi_Hee-seo.jpg,33,328,최희서,1,0,1,1,0,2009,0,0
328,//upload.wikimedia.org/wikipedia/commons/thumb/d/d2/Chu_So-Young.jpg/250px-Chu_So-Young.jpg,39,329,추소영,0,1,1,1,1,1998,0,0
329,//upload.wikimedia.org/wikipedia/commons/thumb/e/e3/190404_%EC%B6%94%EC%9E%90%ED%98%84.jpg/250px-190404_%EC%B6%94%EC%9E%90%ED%98%84.jpg,41,330,추자현,1,0,1,1,1,1996,0,0
330,//upload.wikimedia.org/wikipedia/commons/thumb/5/59/191025_%ED%91%9C%EC%98%88%EC%A7%84.jpg/250px-191025_%ED%91%9C%EC%98%88%EC%A7%84.jpg,28,331,표예진,0,1,1,0,0,2012,0,0
331,//upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Ha_Si-eun_in_May_2019.png/225px-Ha_Si-eun_in_May_2019.png,36,332,하시은,0,0,0,0,0,2002,0,0
332,//upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Ha_Yeon-joo_in_2018_%282%29.jpg/300px-Ha_Yeon-joo_in_2018_%282%29.jpg,33,333,하연주,0,0,1,0,0,2008,0,0
333,//upload.wikimedia.org/wikipedia/commons/thumb/f/f1/2018_BH_Han_Ga-in_01.jpg/250px-2018_BH_Han_Ga-in_01.jpg,38,334,한가인,1,1,1,1,1,2002,0,0
334,//upload.wikimedia.org/wikipedia/commons/thumb/4/4e/HANSOOYEUN.jpg/250px-HANSOOYEUN.jpg,37,335,한수연,1,0,1,0,0,2006,0,0
335,//upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Han_Ye-ri_at_%27Sea_Fog%27_stage_greeting_1.jpg/250px-Han_Ye-ri_at_%27Sea_Fog%27_stage_greeting_1.jpg,35,336,한예리,1,0,1,0,0,2007,0,0
336,//upload.wikimedia.org/wikipedia/commons/thumb/0/06/190905_%ED%95%9C%EC%98%88%EC%8A%AC.jpg/250px-190905_%ED%95%9C%EC%98%88%EC%8A%AC.jpg,39,337,한예슬,1,0,1,0,0,2001,0,0
337,//upload.wikimedia.org/wikipedia/commons/thumb/2/22/Han_Ji-min_on_December_21%2C_2013.jpg/250px-Han_Ji-min_on_December_21%2C_2013.jpg,38,338,한지민,0,0,1,0,0,2003,0,0
338,//upload.wikimedia.org/wikipedia/commons/thumb/2/25/Han_Ji-hye_in_July_2019.png/250px-Han_Ji-hye_in_July_2019.png,36,339,한지혜,1,1,1,1,0,2001,0,0
339,//upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Han_Chae-ah_from_acrofan.jpg/250px-Han_Chae-ah_from_acrofan.jpg,38,340,한채아,1,0,0,1,1,2002,0,0
340,//upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Han_Chae-Young_in_September_2009_%282%29.jpg/220px-Han_Chae-Young_in_September_2009_%282%29.jpg,40,341,한채영,1,1,1,1,0,2000,0,0
341,//upload.wikimedia.org/wikipedia/commons/thumb/2/27/Hong_Ji-min_on_the_red_carpet_of_The_Musical_Awards%2C_3_June_2013.jpg/250px-Hong_Ji-min_on_the_red_carpet_of_The_Musical_Awards%2C_3_June_2013.jpg,47,342,홍지민,0,0,1,1,1,1994,0,0
342,//upload.wikimedia.org/wikipedia/commons/thumb/7/78/191016_%ED%99%A9%EB%B3%B4%EB%9D%BC.jpg/250px-191016_%ED%99%A9%EB%B3%B4%EB%9D%BC.jpg,37,343,황보라,0,1,1,0,0,2003,0,0
