index,photo_url,age,act_id,name,real_name,religion,agency,spouse,children,debut_year,gender,state
299,//upload.wikimedia.org/wikipedia/commons/thumb/b/b6/%EC%A0%84%EC%97%AC%EB%B9%88.png/250px-%EC%A0%84%EC%97%AC%EB%B9%88.png,31,300,전여빈,no real name,no religion,제이와이드컴퍼니,no spouse,no child,2015,f,0
300,//upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Jeon_Ik-Ryung.jpg/250px-Jeon_Ik-Ryung.jpg,39,301,전익령,no real name,no religion,no angency,no spouse,슬하 1남,2001,f,0
301,//upload.wikimedia.org/wikipedia/commons/thumb/7/75/Jeon_In-hwa_at_the_2010_KBS_Drama_Acting_Awards_699.jpg/250px-Jeon_In-hwa_at_the_2010_KBS_Drama_Acting_Awards_699.jpg,55,302,전인화,no real name,no religion,no angency,유동근 (1989년 ~ 현재),"아들 유지상, 딸 유서현",1985,f,0
302,//upload.wikimedia.org/wikipedia/commons/thumb/6/69/190501_%EC%A0%84%EC%A2%85%EC%84%9C.jpg/250px-190501_%EC%A0%84%EC%A2%85%EC%84%9C.jpg,26,303,전종서,no real name,no religion,마이컴퍼니,no spouse,no child,2018,f,0
303,//upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Jung_Ga-Eun.jpg/220px-Jung_Ga-Eun.jpg,42,304,정가은,백라희(개명 전 이름: 백성향),개신교,더블브이 엔터테인먼트,no spouse,no child,1997,f,0
304,//upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Jung_So_Min_%27Daddy_You%2C_Daughter_Me%27_Press_Conference.png/250px-Jung_So_Min_%27Daddy_You%2C_Daughter_Me%27_Press_Conference.png,31,305,정소민,김윤지[1],no religion,블러썸 엔터테인먼트,no spouse,no child,2010,f,0
305,//upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Jung_Eun-Chae_at_the_Blue_Dragon_Film_Awards_%282013%29.jpg/220px-Jung_Eun-Chae_at_the_Blue_Dragon_Film_Awards_%282013%29.jpg,33,306,정은채,정솔미,no religion,키이스트,no spouse,no child,2010,f,0
306,//upload.wikimedia.org/wikipedia/commons/thumb/0/0d/191113_%EC%A0%95%EC%9D%B8%EC%84%A0.png/250px-191113_%EC%A0%95%EC%9D%B8%EC%84%A0.png,29,307,정인선,no real name,no religion,H&엔터테인먼트,no spouse,no child,1995,f,0
307,//upload.wikimedia.org/wikipedia/commons/thumb/f/f5/200129_%EC%A1%B0%EB%B3%B4%EC%95%84_%282%29.jpg/250px-200129_%EC%A1%B0%EB%B3%B4%EC%95%84_%282%29.jpg,29,308,조보아,조보윤[1],무교,싸이더스HQ,no spouse,no child,2011,f,0
308,//upload.wikimedia.org/wikipedia/commons/thumb/9/92/Cho_Yeo-jung_in_Dec_2019_%28Revised%29.png/250px-Cho_Yeo-jung_in_Dec_2019_%28Revised%29.png,39,309,조여정,no real name,no religion,높은엔터테인먼트,no spouse,no child,1997,f,0
309,//upload.wikimedia.org/wikipedia/commons/thumb/3/3e/181018_%EC%A1%B0%EC%9A%B0%EB%A6%AC.png/250px-181018_%EC%A1%B0%EC%9A%B0%EB%A6%AC.png,28,310,조우리,no real name,no religion,키이스트,no spouse,no child,2011,f,0
310,//upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Joo_Da-young_from_acrofan.jpg/250px-Joo_Da-young_from_acrofan.jpg,25,311,주다영,주다영,개신교[1],ASK 엔터테인먼트,no spouse,no child,1997,f,0
311,//upload.wikimedia.org/wikipedia/commons/thumb/9/91/200129_%EC%A7%84%EC%84%9C%EC%97%B0.jpg/250px-200129_%EC%A7%84%EC%84%9C%EC%97%B0.jpg,37,312,진서연,김정선,no religion,제이와이드컴퍼니,이창원,no child,2007,f,0
312,//upload.wikimedia.org/wikipedia/commons/thumb/c/c9/191212_%EC%A7%84%EC%84%B8%EC%97%B0_%282%29.jpg/250px-191212_%EC%A7%84%EC%84%B8%EC%97%B0_%282%29.jpg,26,313,진세연,김윤정,no religion,얼리버드 엔터테인먼트,no spouse,no child,2010,f,0
313,//upload.wikimedia.org/wikipedia/commons/f/f6/Jin_Ye-Sol_from_acrofan.jpg,35,314,진예솔,no real name,무교,후너스엔터테인먼트,no spouse,no child,2009,f,0
314,//upload.wikimedia.org/wikipedia/commons/thumb/1/12/191017_%EC%B0%A8%EC%98%88%EB%A0%A8.jpg/250px-191017_%EC%B0%A8%EC%98%88%EB%A0%A8.jpg,35,315,차예련,박현호,no religion,HB엔터테인먼트,주상욱,딸 주인아,2005,f,0
315,//upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Chae_Si-Ra.jpg/250px-Chae_Si-Ra.jpg,52,316,채시라,no real name,천주교,씨제스엔터테인먼트,김태욱 (가수),"딸 김채니, 아들 김채민",1982,f,0
316,//upload.wikimedia.org/wikipedia/commons/f/fb/Chae_Young-in_%28%EC%B1%84%EC%98%81%EC%9D%B8%29_from_acrofan.jpg,38,317,채영인,배영선,개신교,no angency,no spouse,no child,2000,f,0
317,//upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Chae_Jung_An.jpg/250px-Chae_Jung_An.jpg,43,318,채정안,장정안 (張貞安),개신교,에스팀엔터테인먼트,no spouse,no child,1996,f,0
318,//upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chun_Woo-Hee-9494.jpg/250px-Chun_Woo-Hee-9494.jpg,33,319,천우희,no real name,no religion,나무엑터스,no spouse,no child,2004,f,0
319,//upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Choi_Song-hyun_from_acrofan.jpg/250px-Choi_Song-hyun_from_acrofan.jpg,38,320,최송현,no real name,천주교,no angency,이재한,no child,2005,f,0
320,//upload.wikimedia.org/wikipedia/commons/thumb/2/25/191231_%EC%B5%9C%EC%9C%A4%EC%86%8C.jpg/250px-191231_%EC%B5%9C%EC%9C%A4%EC%86%8C.jpg,35,321,최윤소,no real name,개신교,빅픽처엔터테인먼트,no spouse,no child,2003,f,0
321,//upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Choi_Ja-Hye.jpg/250px-Choi_Ja-Hye.jpg,38,322,최자혜,no real name,no religion,FN엔터테인먼트,조남웅,슬하 2남,2001,f,0
322,//upload.wikimedia.org/wikipedia/commons/thumb/e/e4/Choi_Jung-Yoon.jpg/250px-Choi_Jung-Yoon.jpg,43,323,최정윤,no real name,개신교(장로회),워크하우스컴퍼니,윤태준,딸 윤지우,1996,f,0
323,//upload.wikimedia.org/wikipedia/commons/thumb/c/c9/Choi_Ji-yeon_1_%28cropped%29.JPG/250px-Choi_Ji-yeon_1_%28cropped%29.JPG,45,324,최지연,no real name,개신교,MBK,no spouse,no child,1999,f,0
324,//upload.wikimedia.org/wikipedia/commons/thumb/8/8c/%28Marie_Claire_Korea%29_Choi_Hee-seo.jpg/250px-%28Marie_Claire_Korea%29_Choi_Hee-seo.jpg,33,325,최희서,최문경,no religion,사람엔터테인먼트,비연예인 일반인 남성,no child,2009,f,0
325,//upload.wikimedia.org/wikipedia/commons/thumb/d/d2/Chu_So-Young.jpg/250px-Chu_So-Young.jpg,39,326,추소영,no real name,개신교,프레즐프로덕션,김진용,미확정,1998,f,0
326,//upload.wikimedia.org/wikipedia/commons/thumb/e/e3/190404_%EC%B6%94%EC%9E%90%ED%98%84.jpg/250px-190404_%EC%B6%94%EC%9E%90%ED%98%84.jpg,41,327,추자현,추은주,no religion,BH 엔터테인먼트,우효광 (결혼 2017),아들 우바다,1996,f,0
327,//upload.wikimedia.org/wikipedia/commons/thumb/5/59/191025_%ED%91%9C%EC%98%88%EC%A7%84.jpg/250px-191025_%ED%91%9C%EC%98%88%EC%A7%84.jpg,28,328,표예진,no real name,기독교,팬 스타즈컴퍼니,no spouse,no child,2012,f,0
328,//upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Ha_Si-eun_in_May_2019.png/225px-Ha_Si-eun_in_May_2019.png,36,329,하시은,no real name,no religion,no angency,no spouse,no child,2002,f,0
329,//upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Ha_Yeon-joo_in_2018_%282%29.jpg/300px-Ha_Yeon-joo_in_2018_%282%29.jpg,33,330,하연주,no real name,no religion,화이브라더스코리아,no spouse,no child,2008,f,0
330,//upload.wikimedia.org/wikipedia/commons/thumb/f/f1/2018_BH_Han_Ga-in_01.jpg/250px-2018_BH_Han_Ga-in_01.jpg,38,331,한가인,김현주,무교,BH엔터테인먼트,연정훈,"1남 1녀 (딸 연재희, 아들 연재준)",2002,f,0
331,//upload.wikimedia.org/wikipedia/commons/thumb/4/4e/HANSOOYEUN.jpg/250px-HANSOOYEUN.jpg,37,332,한수연,이매리,no religion,스타잇엔터테인먼트,no spouse,no child,2006,f,0
332,//upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Han_Ye-ri_at_%27Sea_Fog%27_stage_greeting_1.jpg/250px-Han_Ye-ri_at_%27Sea_Fog%27_stage_greeting_1.jpg,35,333,한예리,김예리,no religion,사람 엔터테인먼트,no spouse,no child,2007,f,0
333,//upload.wikimedia.org/wikipedia/commons/thumb/0/06/190905_%ED%95%9C%EC%98%88%EC%8A%AC.jpg/250px-190905_%ED%95%9C%EC%98%88%EC%8A%AC.jpg,39,334,한예슬,"김예슬이, 레슬리 김(Leslie Kim)",no religion,파트너즈파크,no spouse,no child,2001,f,0
334,//upload.wikimedia.org/wikipedia/commons/thumb/2/22/Han_Ji-min_on_December_21%2C_2013.jpg/250px-Han_Ji-min_on_December_21%2C_2013.jpg,38,335,한지민,no real name,no religion,BH 엔터테인먼트,no spouse,no child,2003,f,0
335,//upload.wikimedia.org/wikipedia/commons/thumb/2/25/Han_Ji-hye_in_July_2019.png/250px-Han_Ji-hye_in_July_2019.png,36,336,한지혜,이지혜 (李智慧)[1],개신교[2],어썸이엔티,정혁준,no child,2001,f,0
336,//upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Han_Chae-ah_from_acrofan.jpg/250px-Han_Chae-ah_from_acrofan.jpg,38,337,한채아,김서현 (개명 전 김경하),no religion,no angency,차세찌,슬하 1녀,2002,f,0
337,//upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Han_Chae-Young_in_September_2009_%282%29.jpg/220px-Han_Chae-Young_in_September_2009_%282%29.jpg,40,338,한채영,김지영 (영어명 : Rachel Kim),개신교,비에스컴퍼니,최동준 (2007년~현재),no child,2000,f,0
338,//upload.wikimedia.org/wikipedia/commons/thumb/2/27/Hong_Ji-min_on_the_red_carpet_of_The_Musical_Awards%2C_3_June_2013.jpg/250px-Hong_Ji-min_on_the_red_carpet_of_The_Musical_Awards%2C_3_June_2013.jpg,47,339,홍지민,no real name,no religion,아이오케이컴퍼니,도성수 (2006년 ~ 현재),"딸 도로시, 도로라",1994,f,0
339,//upload.wikimedia.org/wikipedia/commons/thumb/7/78/191016_%ED%99%A9%EB%B3%B4%EB%9D%BC.jpg/250px-191016_%ED%99%A9%EB%B3%B4%EB%9D%BC.jpg,37,340,황보라,no real name,개신교,워크하우스컴퍼니,no spouse,no child,2003,f,0
